Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Talladega County, AL",1121,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,21,888956,2.4
,"Tallapoosa County, AL",1123,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,35,450024,7.8
,"Tallapoosa County, AL",1123,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,31,450024,6.9
,"Tallapoosa County, AL",1123,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,450024,Suppressed
,"Tuscaloosa County, AL",1125,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,161,2240409,7.2
,"Tuscaloosa County, AL",1125,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,120,2240409,5.4
,"Tuscaloosa County, AL",1125,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,41,2240409,1.8
,"Walker County, AL",1127,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,56,716068,7.8
,"Walker County, AL",1127,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,35,716068,4.9
,"Walker County, AL",1127,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,21,716068,2.9
,"Washington County, AL",1129,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,19,184516,Unreliable
,"Washington County, AL",1129,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,13,184516,Unreliable
,"Washington County, AL",1129,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,184516,Suppressed
,"Wilcox County, AL",1131,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,29,120958,24
,"Wilcox County, AL",1131,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,26,120958,21.5
,"Wilcox County, AL",1131,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,120958,Suppressed
,"Winston County, AL",1133,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,19,263416,Unreliable
,"Winston County, AL",1133,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,12,263416,Unreliable
,"Winston County, AL",1133,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,263416,Suppressed
,"Aleutians East Borough, AK",2013,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,36186,Unreliable
,"Aleutians East Borough, AK",2013,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,36186,Unreliable
,"Aleutians East Borough, AK",2013,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,36186,Unreliable
,"Aleutians West Census Area, AK",2016,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,62022,Suppressed
,"Aleutians West Census Area, AK",2016,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,62022,Unreliable
,"Aleutians West Census Area, AK",2016,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,62022,Suppressed
,"Anchorage Borough, AK",2020,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,262,3245842,8.1
,"Anchorage Borough, AK",2020,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,178,3245842,5.5
,"Anchorage Borough, AK",2020,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,84,3245842,2.6
,"Bethel Census Area, AK",2050,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,30,196830,15.2
,"Bethel Census Area, AK",2050,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,11,196830,Unreliable
,"Bethel Census Area, AK",2050,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,19,196830,Unreliable
,"Bristol Bay Borough, AK",2060,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,10093,Suppressed
,"Bristol Bay Borough, AK",2060,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,10093,Suppressed
,"Bristol Bay Borough, AK",2060,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,10093,Unreliable
,"Denali Borough, AK",2068,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,21527,Unreliable
,"Denali Borough, AK",2068,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,21527,Unreliable
,"Denali Borough, AK",2068,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,21527,Unreliable
,"Dillingham Census Area, AK",2070,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,10,54486,Unreliable
,"Dillingham Census Area, AK",2070,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,54486,Suppressed
,"Dillingham Census Area, AK",2070,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,54486,Suppressed
,"Fairbanks North Star Borough, AK",2090,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,73,1088248,6.7
,"Fairbanks North Star Borough, AK",2090,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,40,1088248,3.7
,"Fairbanks North Star Borough, AK",2090,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,33,1088248,3
,"Haines Borough, AK",2100,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,27946,Unreliable
,"Haines Borough, AK",2100,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,27946,Unreliable
,"Haines Borough, AK",2100,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,27946,Unreliable
,"Hoonah-Angoon Census Area, AK",2105,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,14878,Unreliable
,"Hoonah-Angoon Census Area, AK",2105,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,14878,Unreliable
,"Hoonah-Angoon Census Area, AK",2105,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,14878,Unreliable
,"Juneau Borough, AK",2110,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,354315,Unreliable
,"Juneau Borough, AK",2110,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,354315,Suppressed
,"Juneau Borough, AK",2110,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,10,354315,Unreliable
,"Kenai Peninsula Borough, AK",2122,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,24,635054,3.8
,"Kenai Peninsula Borough, AK",2122,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,18,635054,Unreliable
,"Kenai Peninsula Borough, AK",2122,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,635054,Suppressed
,"Ketchikan Gateway Borough, AK",2130,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,151242,Suppressed
,"Ketchikan Gateway Borough, AK",2130,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,151242,Suppressed
,"Ketchikan Gateway Borough, AK",2130,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,151242,Suppressed
,"Kodiak Island Borough, AK",2150,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,150228,Suppressed
,"Kodiak Island Borough, AK",2150,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,150228,Suppressed
,"Kodiak Island Borough, AK",2150,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,150228,Unreliable
,"Lake and Peninsula Borough, AK",2164,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,17649,Suppressed
,"Lake and Peninsula Borough, AK",2164,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,17649,Unreliable
,"Lake and Peninsula Borough, AK",2164,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,17649,Suppressed
,"Matanuska-Susitna Borough, AK",2170,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,70,1106072,6.3
,"Matanuska-Susitna Borough, AK",2170,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,55,1106072,5
,"Matanuska-Susitna Borough, AK",2170,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,15,1106072,Unreliable
,"Nome Census Area, AK",2180,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,11,108577,Unreliable
,"Nome Census Area, AK",2180,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,108577,Suppressed
,"Nome Census Area, AK",2180,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,108577,Suppressed
,"North Slope Borough, AK",2185,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,106038,Suppressed
,"North Slope Borough, AK",2185,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,106038,Suppressed
,"North Slope Borough, AK",2185,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,106038,Suppressed
,"Northwest Arctic Borough, AK",2188,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,10,84513,Unreliable
,"Northwest Arctic Borough, AK",2188,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,84513,Suppressed
,"Northwest Arctic Borough, AK",2188,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,84513,Suppressed
,"Petersburg Borough/Census Area, AK",2195,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,22550,Unreliable
,"Petersburg Borough/Census Area, AK",2195,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,22550,Unreliable
,"Petersburg Borough/Census Area, AK",2195,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,22550,Unreliable
,"Prince of Wales-Hyder Census Area, AK",2198,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,44299,Suppressed
,"Prince of Wales-Hyder Census Area, AK",2198,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,44299,Suppressed
,"Prince of Wales-Hyder Census Area, AK",2198,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,44299,Suppressed
,"Prince of Wales-Outer Ketchikan Census Area, AK",2201,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,22833,Suppressed
,"Prince of Wales-Outer Ketchikan Census Area, AK",2201,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,22833,Unreliable
,"Prince of Wales-Outer Ketchikan Census Area, AK",2201,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,22833,Suppressed
,"Sitka Borough, AK",2220,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,96726,Suppressed
,"Sitka Borough, AK",2220,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,96726,Suppressed
,"Sitka Borough, AK",2220,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,96726,Unreliable
,"Skagway Municipality, AK",2230,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,7848,Unreliable
,"Skagway Municipality, AK",2230,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,7848,Unreliable
,"Skagway Municipality, AK",2230,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,7848,Unreliable
,"Skagway-Hoonah-Angoon Census Area, AK",2232,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,12393,Suppressed
,"Skagway-Hoonah-Angoon Census Area, AK",2232,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,12393,Suppressed
,"Skagway-Hoonah-Angoon Census Area, AK",2232,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,12393,Unreliable
,"Southeast Fairbanks Census Area, AK",2240,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,76592,Suppressed
,"Southeast Fairbanks Census Area, AK",2240,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,76592,Suppressed
,"Southeast Fairbanks Census Area, AK",2240,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,76592,Unreliable
,"Valdez-Cordova Census Area, AK",2261,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,94735,Suppressed
,"Valdez-Cordova Census Area, AK",2261,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,94735,Suppressed
,"Valdez-Cordova Census Area, AK",2261,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,94735,Suppressed
,"Wade Hampton Census Area, AK",2270,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,21,88232,23.8
,"Wade Hampton Census Area, AK",2270,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,88232,Suppressed
,"Wade Hampton Census Area, AK",2270,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,13,88232,Unreliable
,"Wrangell City and Borough, AK",2275,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,17193,Unreliable
,"Wrangell City and Borough, AK",2275,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,17193,Unreliable
,"Wrangell City and Borough, AK",2275,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,17193,Unreliable
,"Wrangell-Petersburg Census Area, AK",2280,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,24825,Suppressed
,"Wrangell-Petersburg Census Area, AK",2280,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,24825,Suppressed
,"Wrangell-Petersburg Census Area, AK",2280,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,24825,Suppressed
,"Yakutat Borough, AK",2282,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,6892,Unreliable
,"Yakutat Borough, AK",2282,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,6892,Unreliable
,"Yakutat Borough, AK",2282,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,6892,Unreliable
,"Yukon-Koyukuk Census Area, AK",2290,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,60314,Unreliable
,"Yukon-Koyukuk Census Area, AK",2290,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,60314,Suppressed
,"Yukon-Koyukuk Census Area, AK",2290,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,10,60314,Unreliable
,"Apache County, AZ",4001,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,114,792648,14.4
,"Apache County, AZ",4001,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,39,792648,4.9
,"Apache County, AZ",4001,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,75,792648,9.5
,"Cochise County, AZ",4003,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,57,1410739,4
,"Cochise County, AZ",4003,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,34,1410739,2.4
,"Cochise County, AZ",4003,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,23,1410739,1.6
,"Coconino County, AZ",4005,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,104,1528756,6.8
,"Coconino County, AZ",4005,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,38,1528756,2.5
,"Coconino County, AZ",4005,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,66,1528756,4.3
,"Gila County, AZ",4007,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,48,588483,8.2
,"Gila County, AZ",4007,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,25,588483,4.2
,"Gila County, AZ",4007,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,23,588483,3.9
,"Graham County, AZ",4009,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,19,416073,Unreliable
,"Graham County, AZ",4009,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,416073,Suppressed
,"Graham County, AZ",4009,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,11,416073,Unreliable
,"Greenlee County, AZ",4011,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,101159,Suppressed
,"Greenlee County, AZ",4011,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,101159,Suppressed
,"Greenlee County, AZ",4011,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,101159,Unreliable
,"La Paz County, AZ",4012,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,27,226500,11.9
,"La Paz County, AZ",4012,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,226500,Unreliable
,"La Paz County, AZ",4012,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,17,226500,Unreliable
,"Maricopa County, AZ",4013,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,2680,45929429,5.8
